Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Score,Footnote,Measure Start Date,Measure End Date,Location
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691,WAYNE,3302638100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"1761 BEALL AVENUE
WOOSTER, OH 44691
(40.820713, -81.934247)"
440007,UNITED REGIONAL MEDICAL CENTER,481 INTERSTATE DRIVE,MANCHESTER,TN,37355,COFFEE,9317283586,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.89,,01/01/2014,12/31/2014,"481 INTERSTATE DRIVE
MANCHESTER, TN 37355
(35.497932, -86.078141)"
340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,NC,28557,CARTERET,2528086000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.91,,01/01/2014,12/31/2014,"3500 ARENDELL ST
MOREHEAD CITY, NC 28557
(34.724815, -76.754134)"
390113,MEADVILLE MEDICAL CENTER,751 LIBERTY STREET,MEADVILLE,PA,16335,CRAWFORD,8143335000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"751 LIBERTY STREET
MEADVILLE, PA 16335
(41.641788, -80.146336)"
340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,BUNCOMBE,8282131111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"509 BILTMORE AVE
ASHEVILLE, NC 28801
(35.577942, -82.54837)"
360041,PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD,PARMA,OH,44129,CUYAHOGA,4407433000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.08,,01/01/2014,12/31/2014,"7007 POWERS BOULEVARD
PARMA, OH 44129
(41.382762, -81.731476)"
360014,OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,ATHENS,7405929233,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"55 HOSPITAL DRIVE
ATHENS, OH 45701
(39.327741, -82.114189)"
390044,READING HOSPITAL,SIXTH AVENUE AND SPRUCE ST,READING,PA,19603,BERKS,6109888000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"SIXTH AVENUE AND SPRUCE ST
READING, PA 19603
(40.332428, -75.950021)"
450124,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,601 E 15TH STREET,AUSTIN,TX,78701,TRAVIS,5123247000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.11,,01/01/2014,12/31/2014,"601 E 15TH STREET
AUSTIN, TX 78701
(30.275055, -97.732977)"
520202,ST CLARES HOSPITAL OF WESTON,3400 MINISTRY PARKWAY,WESTON,WI,54476,MARATHON,7153933000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"3400 MINISTRY PARKWAY
WESTON, WI 54476
(44.889675, -89.582214)"
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,1265 E COLLEGE ST,PULASKI,TN,38478,GILES,9313637531,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"1265 E COLLEGE ST
PULASKI, TN 38478
(35.191129, -87.004111)"
360066,ST RITA'S MEDICAL CENTER,730 WEST MARKET STREET,LIMA,OH,45801,ALLEN,4192273361,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"730 WEST MARKET STREET
LIMA, OH 45801
(40.739998, -84.11745)"
390096,ST JOSEPH MEDICAL CENTER,2500 BERNVILLE ROAD,READING,PA,19605,BERKS,6103782300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"2500 BERNVILLE ROAD
READING, PA 19605
(40.376368, -75.976566)"
360112,MERCY ST VINCENT MEDICAL CENTER,2213 CHERRY STREET,TOLEDO,OH,43608,LUCAS,4192513232,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"2213 CHERRY STREET
TOLEDO, OH 43608
(41.668726, -83.541918)"
360074,FLOWER HOSPITAL,5200 HARROUN ROAD,SYLVANIA,OH,43560,LUCAS,4198241444,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"5200 HARROUN ROAD
SYLVANIA, OH 43560
(41.711008, -83.69442)"
390228,ST CLAIR HOSPITAL,1000 BOWER HILL ROAD,PITTSBURGH,PA,15243,ALLEGHENY,4129424000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"1000 BOWER HILL ROAD
PITTSBURGH, PA 15243
(40.376775, -80.066966)"
450052,GOODALL WITCHER HOSPITAL,101 POSEY AVENUE,CLIFTON,TX,76634,BOSQUE,2546758322,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"101 POSEY AVENUE
CLIFTON, TX 76634
(31.776943, -97.588318)"
490044,SENTARA OBICI HOSPITAL,2800 GODWIN BOULEVARD,SUFFOLK,VA,23439,SUFFOLK CITY,7579344000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"2800 GODWIN BOULEVARD
SUFFOLK, VA 23439
(36.773058, -76.583413)"
450042,PROVIDENCE HEALTH CENTER,6901 MEDICAL PARKWAY,WACO,TX,76712,MCLENNAN,2547514000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"6901 MEDICAL PARKWAY
WACO, TX 76712
(31.513736, -97.198223)"
390327,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,55 MONUMENT ROAD,YORK,PA,17403,YORK,7178126100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"55 MONUMENT ROAD
YORK, PA 17403
(39.923222, -76.717023)"
450104,GUADALUPE REGIONAL MEDICAL CENTER,1215 E COURT ST,SEGUIN,TX,78155,GUADALUPE,8303792411,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.11,,01/01/2014,12/31/2014,"1215 E COURT ST
SEGUIN, TX 78155
(29.569043, -97.948334)"
450229,HENDRICK MEDICAL CENTER,1900 PINE,ABILENE,TX,79601,TAYLOR,3256702000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"1900 PINE
ABILENE, TX 79601
(32.471542, -99.73115)"
450460,TYLER COUNTY HOSPITAL,1100 WEST BLUFF,WOODVILLE,TX,75979,TYLER,4092838141,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"1100 WEST BLUFF
WOODVILLE, TX 75979
(30.775289, -94.427709)"
450010,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,WICHITA FALLS,TX,76301,WICHITA,9407643055,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.07,,01/01/2014,12/31/2014,"1600 11TH STREET
WICHITA FALLS, TX 76301
(33.902312, -98.501482)"
370002,ALLIANCEHEALTH WOODWARD,900 17TH STREET,WOODWARD,OK,73801,WOODWARD,5802548492,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"900 17TH STREET
WOODWARD, OK 73801
(36.438338, -99.400953)"
360174,UPPER VALLEY MEDICAL CENTER,3130 NORTH COUNTY ROAD 25A,TROY,OH,45373,MIAMI,9374407853,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"3130 NORTH COUNTY ROAD 25A
TROY, OH 45373
(40.094429, -84.224425)"
370020,MERCY HOSPITAL ADA,430 NORTH MONTE VISTA,ADA,OK,74820,PONTOTOC,5803322323,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"430 NORTH MONTE VISTA
ADA, OK 74820
(34.777969, -96.634813)"
370113,INTEGRIS GROVE HOSPITAL,1001 EAST 18TH STREET,GROVE,OK,74344,DELAWARE,9187862243,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"1001 EAST 18TH STREET
GROVE, OK 74344
(36.580086, -94.757259)"
390019,PALMERTON HOSPITAL,135 LAFAYETTE AVENUE,PALMERTON,PA,18071,CARBON,6108263141,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.11,,01/01/2014,12/31/2014,"135 LAFAYETTE AVENUE
PALMERTON, PA 18071
(40.802158, -75.615261)"
450876,LUBBOCK HEART HOSPITAL LP,4810 NORTH LOOP 289,LUBBOCK,TX,79416,LUBBOCK,8066877777,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"4810 NORTH LOOP 289
LUBBOCK, TX 79416
(33.602527, -101.914287)"
450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,501 S RAGSDALE,JACKSONVILLE,TX,75766,CHEROKEE,9035415000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.06,,01/01/2014,12/31/2014,"501 S RAGSDALE
JACKSONVILLE, TX 75766
(31.96124, -95.270449)"
390008,ELLWOOD CITY HOSPITAL,724 PERSHING STREET,ELLWOOD CITY,PA,16117,LAWRENCE,7247520081,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"724 PERSHING STREET
ELLWOOD CITY, PA 16117
(40.869907, -80.274497)"
350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,WARD,7018575000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"407 3RD ST SE
MINOT, ND 58701
(48.231756, -101.28847)"
340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,GUILFORD,3368327000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.93,,01/01/2014,12/31/2014,"1200 N ELM ST
GREENSBORO, NC 27401
(36.090652, -79.788815)"
450431,ST DAVID'S MEDICAL CENTER,919 E 32ND ST,AUSTIN,TX,78705,TRAVIS,5124767111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"919 E 32ND ST
AUSTIN, TX 78705
(30.290095, -97.725128)"
490043,INOVA LOUDOUN HOSPITAL,44045 RIVERSIDE PARKWAY,LEESBURG,VA,20176,LOUDOUN,7038586600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"44045 RIVERSIDE PARKWAY
LEESBURG, VA 20176
(39.073975, -77.474914)"
410010,WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,RI,02905,PROVIDENCE,4012741100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"101 DUDLEY STREET
PROVIDENCE, RI 02905
(41.8102, -71.411562)"
390119,MOSES TAYLOR HOSPITAL,700 QUINCY AVENUE,SCRANTON,PA,18510,LACKAWANNA,5703402100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.19,,01/01/2014,12/31/2014,"700 QUINCY AVENUE
SCRANTON, PA 18510
(41.410461, -75.65105)"
370158,PURCELL MUNICIPAL HOSPITAL,1500 NORTH GREEN AVENUE,PURCELL,OK,73080,MCCLAIN,4055276524,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"1500 NORTH GREEN AVENUE
PURCELL, OK 73080
(35.028408, -97.365753)"
470024,NORTHWESTERN MEDICAL CENTER INC,133 FAIRFIELD STREET,SAINT ALBANS,VT,05478,FRANKLIN,8025245911,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"133 FAIRFIELD STREET
SAINT ALBANS, VT 05478
(44.806463, -73.072549)"
370203,"COMMUNITY HOSPITAL, LLC",3100 SOUTHWEST 89TH STREET,OKLAHOMA CITY,OK,73159,OKLAHOMA,4056028100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"3100 SOUTHWEST 89TH STREET
OKLAHOMA CITY, OK 73159
(35.377113, -97.570453)"
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,7115 GREENVILLE AVENUE SUITE 100,DALLAS,TX,75231,DALLAS,2146475300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.1,,01/01/2014,12/31/2014,"7115 GREENVILLE AVENUE SUITE 100
DALLAS, TX 75231
(32.876377, -96.761726)"
460011,CASTLEVIEW HOSPITAL,300 NORTH HOSPITAL DRIVE,PRICE,UT,84501,CARBON,4356374800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"300 NORTH HOSPITAL DRIVE
PRICE, UT 84501
(39.605788, -110.83219)"
430096,LEWIS AND CLARK SPECIALTY HOSPITAL,2601 FOX RUN PARKWAY,YANKTON,SD,57078,YANKTON,6056655100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.91,,01/01/2014,12/31/2014,"2601 FOX RUN PARKWAY
YANKTON, SD 57078
(42.904944, -97.399989)"
340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,CALDWELL,8287575100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"321 MULBERRY ST SW
LENOIR, NC 28645
(35.910654, -81.536252)"
420049,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526,HORRY,8433478037,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"300 SINGLETON RIDGE ROAD
CONWAY, SC 29526
(33.78596, -79.004225)"
450056,SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,AUSTIN,TX,78705,TRAVIS,5123241000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.06,,01/01/2014,12/31/2014,"1201 W 38TH ST
AUSTIN, TX 78705
(30.306168, -97.74525)"
450641,NOCONA GENERAL HOSPITAL,100 PARK ROAD,NOCONA,TX,76255,MONTAGUE,9408253235,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"100 PARK ROAD
NOCONA, TX 76255
(33.777343, -97.731567)"
420037,GHS-HILLCREST MEMORIAL HOSPITAL,729 SOUTH EAST MAIN STREET,SIMPSONVILLE,SC,29681,GREENVILLE,8644546151,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"729 SOUTH EAST MAIN STREET
SIMPSONVILLE, SC 29681
(34.719015, -82.249908)"
340008,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DR,LAURINBURG,NC,28352,SCOTLAND,9102917000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.89,,01/01/2014,12/31/2014,"500 LAUCHWOOD DR
LAURINBURG, NC 28352
(34.7517, -79.47042)"
390147,MONONGAHELA VALLEY HOSPITAL,1163 COUNTRY CLUB ROAD,MONONGAHELA,PA,15063,WASHINGTON,7242581000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"1163 COUNTRY CLUB ROAD
MONONGAHELA, PA 15063
(40.181578, -79.916276)"
450698,LAMB HEALTHCARE CENTER,1500 S SUNSET,LITTLEFIELD,TX,79339,LAMB,8063856411,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.83,,01/01/2014,12/31/2014,"1500 S SUNSET
LITTLEFIELD, TX 79339
(33.912279, -102.345439)"
440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,435 2ND ST,NEWPORT,TN,37821,COCKE,4236252200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.9,,01/01/2014,12/31/2014,"435 2ND ST
NEWPORT, TN 37821
(35.964777, -83.181263)"
490022,"MARY WASHINGTON HOSPITAL, INC",1001 SAM PERRY BOULEVARD,FREDERICKSBURG,VA,22401,FREDERICKSBURG CITY,5407411100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"1001 SAM PERRY BOULEVARD
FREDERICKSBURG, VA 22401
(38.310137, -77.482025)"
450253,BELLVILLE GENERAL HOSPITAL,44 N CUMMINGS,BELLVILLE,TX,77418,AUSTIN,9798653141,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"44 N CUMMINGS
BELLVILLE, TX 77418
(29.952265, -96.260747)"
390211,SHARON REGIONAL HEALTH SYSTEM,740 EAST STATE STREET,SHARON,PA,16146,MERCER,7249833800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"740 EAST STATE STREET
SHARON, PA 16146
(41.233009, -80.495487)"
420027,ANMED HEALTH,800 N FANT ST,ANDERSON,SC,29621,ANDERSON,8642611109,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"800 N FANT ST
ANDERSON, SC 29621
(34.511071, -82.647355)"
440180,JELLICO COMMUNITY HOSPITAL,188 HOSPITAL LANE,JELLICO,TN,37762,CAMPBELL,4237847252,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.87,,01/01/2014,12/31/2014,"188 HOSPITAL LANE
JELLICO, TN 37762
(36.57405, -84.127349)"
440029,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,TN,37067,WILLIAMSON,6154355000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"4321 CAROTHERS PARKWAY
FRANKLIN, TN 37067
(35.916248, -86.817105)"
450862,ST LUKE'S THE WOODLANDS HOSPITAL,17200 ST LUKE'S WAY,THE WOODLANDS,TX,77384,MONTGOMERY,9362664050,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.13,,01/01/2014,12/31/2014,"17200 ST LUKE'S WAY
THE WOODLANDS, TX 77384
(30.20566, -95.460773)"
390127,PHOENIXVILLE HOSPITAL,140 NUTT ROAD,PHOENIXVILLE,PA,19460,CHESTER,6109831000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"140 NUTT ROAD
PHOENIXVILLE, PA 19460
(40.133452, -75.538225)"
390173,INDIANA REGIONAL MEDICAL CENTER,835 HOSPITAL ROAD,INDIANA,PA,15701,INDIANA,7243577000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"835 HOSPITAL ROAD
INDIANA, PA 15701
(40.608036, -79.158978)"
450237,CHRISTUS SANTA ROSA HOSPITAL,333 NORTH SANTA ROSA STEET,SAN ANTONIO,TX,78207,BEXAR,2107043342,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.09,,01/01/2014,12/31/2014,"333 NORTH SANTA ROSA STEET
SAN ANTONIO, TX 78207
(29.427796, -98.497875)"
450400,PARKVIEW REGIONAL HOSPITAL,600 SOUTH BONHAM STREET,MEXIA,TX,76667,LIMESTONE,2545625332,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.88,,01/01/2014,12/31/2014,"600 SOUTH BONHAM STREET
MEXIA, TX 76667
(31.673199, -96.479772)"
440032,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL,851 LOCUST STREET,ROGERSVILLE,TN,37857,HAWKINS,4239217000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.83,,01/01/2014,12/31/2014,"851 LOCUST STREET
ROGERSVILLE, TN 37857
(36.399808, -83.012813)"
390266,GROVE CITY MEDICAL CENTER,631 NORTH BROAD STREET EXT.,GROVE CITY,PA,16127,MERCER,7244507000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"631 NORTH BROAD STREET EXT.
GROVE CITY, PA 16127
(41.170709, -80.083156)"
360019,SUMMA BARBERTON HOSPITAL,155 5TH STREET N E,BARBERTON,OH,44203,SUMMIT,3306153000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"155 5TH STREET N E
BARBERTON, OH 44203
(41.014696, -81.589825)"
360084,AULTMAN HOSPITAL,2600 SIXTH STREET SW,CANTON,OH,44710,STARK,3304529911,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"2600 SIXTH STREET SW
CANTON, OH 44710
(40.796852, -81.403575)"
450747,PALESTINE REGIONAL MEDICAL CENTER,2900 S LOOP 256,PALESTINE,TX,75801,ANDERSON,9037311000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"2900 S LOOP 256
PALESTINE, TX 75801
(31.733374, -95.625307)"
390117,UPMC BEDFORD MEMORIAL,10455 LINCOLN HIGHWAY,EVERETT,PA,15537,BEDFORD,8146236161,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"10455 LINCOLN HIGHWAY
EVERETT, PA 15537
(40.024805, -78.434419)"
420080,HILTON HEAD REGIONAL MEDICAL CENTER,25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,SC,29925,BEAUFORT,8436816122,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"25 HOSPITAL CENTER BLVD
HILTON HEAD ISLAND, SC 29925
(32.219322, -80.712509)"
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2101 PEASE ST,HARLINGEN,TX,78550,CAMERON,9563891100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"2101 PEASE ST
HARLINGEN, TX 78550
(26.174013, -97.671197)"
420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST PO BOX 497,NEWBERRY,SC,29108,NEWBERRY,8034057145,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"2669 KINARD ST PO BOX 497
NEWBERRY, SC 29108
(34.289886, -81.604595)"
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2850  E STATE HIGHWAY 114,TROPHY CLUB,TX,76262,DENTON,8178374600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.16,,01/01/2014,12/31/2014,"2850 E STATE HIGHWAY 114
TROPHY CLUB, TX 76262
(32.987984, -97.175031)"
460044,ALTA VIEW HOSPITAL,9660 SOUTH 1300 EAST,SANDY,UT,84094,SALT LAKE,8015012600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"9660 SOUTH 1300 EAST
SANDY, UT 84094
(40.575455, -111.85319)"
450235,MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,GONZALES,TX,78629,GONZALES,8306727581,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"1110 NORTH SARAH DEWITT DRIVE
GONZALES, TX 78629
(29.515917, -97.428887)"
360145,UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER,630 EAST RIVER STREET,ELYRIA,OH,44035,LORAIN,4403297500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"630 EAST RIVER STREET
ELYRIA, OH 44035
(41.366935, -82.097791)"
340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,CATAWBA,8283226070,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"420 N CENTER ST
HICKORY, NC 28601
(35.737175, -81.337778)"
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104,TARRANT,8172502100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.07,,01/01/2014,12/31/2014,"1301 PENNSYLVANIA AVENUE
FORT WORTH, TX 76104
(32.73848, -97.339313)"
440008,HENDERSON COUNTY COMMUNITY HOSPITAL,200 W CHURCH ST,LEXINGTON,TN,38351,HENDERSON,7319681801,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"200 W CHURCH ST
LEXINGTON, TN 38351
(35.654195, -88.398838)"
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,800 W RANDOL MILL RD,ARLINGTON,TX,76012,TARRANT,8175486100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.16,,01/01/2014,12/31/2014,"800 W RANDOL MILL RD
ARLINGTON, TX 76012
(32.750126, -97.116086)"
420007,SPARTANBURG MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,SPARTANBURG,8645606000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"101 E WOOD ST
SPARTANBURG, SC 29303
(34.967852, -81.939927)"
